session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day,Time of Day,Day of Week,Charging Rate (kW),Energy Consumed (kWh),Charging Duration (hours)
session_738,station_35,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,19,11.115214617686327,New York,30.622632084740413,-72.48014806285799,7.664535419660872,False,23,Morning,Saturday,350,11.115214617686327,0.31666666666666665
session_739,station_36,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,18,73.23016423273592,Dallas,40.684054370875714,-74.16140764848004,30.583241011259567,False,13,Morning,Saturday,350,73.23016423273592,0.3
session_740,station_8,Chevy Bolt,Type 2,2025-04-25 23:10:08,92,53.90790658840716,Philadelphia,28.711476238406295,-95.98666627345904,8.891972498092027,True,13,Evening,Friday,50,53.90790658840716,1.5333333333333334
session_741,station_40,Audi e-tron,Type 2,2025-04-25 23:10:08,107,20.63696140663545,Chicago,29.612165350256184,-82.59083831651412,25.970855166805038,False,16,Afternoon,Thursday,150,20.63696140663545,1.7833333333333334
session_742,station_15,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,46,75.08887605635611,New York,41.7721884686953,-71.89481783494315,14.179213892734186,True,2,Afternoon,Monday,150,75.08887605635611,0.7666666666666667
session_743,station_35,Kia EV6,Type 2,2025-04-25 23:10:08,111,48.40342667901381,Philadelphia,29.023743297869594,-74.38087226235552,9.93849013341207,False,8,Afternoon,Friday,150,48.40342667901381,1.85
session_744,station_23,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,39,27.992792723104817,Dallas,43.2658851116367,-75.2628786747554,-3.3036568842315104,False,1,Morning,Saturday,150,27.992792723104817,0.65
session_745,station_37,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,48,36.10878797975366,San Antonio,41.50296182071881,-112.6562859940087,2.7165517718660848,True,13,Night,Wednesday,50,36.10878797975366,0.8
session_746,station_45,Tesla Model Y,CCS,2025-04-25 23:10:08,41,79.75783693560933,San Diego,31.006625634325722,-119.66931989981201,-2.527501477083013,True,4,Night,Monday,50,79.75783693560933,0.6833333333333333
session_747,station_43,Nissan Leaf,CCS,2025-04-25 23:10:08,82,21.274051513212342,San Francisco,42.67504374646566,-104.50138137048376,9.201640935410534,True,11,Night,Tuesday,150,21.274051513212342,1.3666666666666667
session_748,station_34,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,69,27.300002019696134,Los Angeles,39.43636241251502,-116.16432064765513,-7.405327672268495,False,4,Evening,Tuesday,150,27.300002019696134,1.15
session_749,station_7,Tesla Model Y,Type 2,2025-04-25 23:10:08,115,53.74714086676037,San Francisco,33.722656281568945,-99.19695955572911,-2.5127401492527524,True,22,Morning,Monday,150,53.74714086676037,1.9166666666666667
session_750,station_46,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,66,58.67580309396473,San Diego,30.20673732635747,-110.18856992225724,-8.00025628497445,False,22,Evening,Wednesday,150,58.67580309396473,1.1
session_751,station_4,Rivian R1T,Type 2,2025-04-25 23:10:08,23,62.90837106351621,Dallas,44.31028896765914,-96.95867336093866,16.776578347872512,False,19,Night,Monday,50,62.90837106351621,0.38333333333333336
session_752,station_46,Tesla Model Y,CCS,2025-04-25 23:10:08,58,12.63148945649057,Chicago,32.007699125038556,-74.58345397459277,21.01597693684178,True,11,Night,Monday,150,12.63148945649057,0.9666666666666667
session_753,station_29,Volkswagen ID.4,CCS,2025-04-25 23:10:08,26,76.44702053374283,Phoenix,25.763645392107478,-115.46842874152524,24.95841066667041,False,11,Afternoon,Wednesday,350,76.44702053374283,0.43333333333333335
session_754,station_27,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,17,39.45352034410389,Houston,39.410753684491254,-111.3987822519046,-5.417053358280431,True,15,Evening,Friday,350,39.45352034410389,0.2833333333333333
session_755,station_34,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,94,53.317005115654084,New York,46.23630247364914,-82.96745250636432,34.063260778575525,True,8,Evening,Sunday,150,53.317005115654084,1.5666666666666667
session_756,station_47,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,85,26.42868450364993,Houston,42.06492947536901,-100.65141680485138,0.7409053228421687,True,9,Night,Saturday,50,26.42868450364993,1.4166666666666667
session_757,station_11,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,97,40.805874813122145,New York,31.9343767071202,-75.46445284032262,0.4133346959610975,True,5,Morning,Tuesday,150,40.805874813122145,1.6166666666666667
session_758,station_1,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,111,79.82118400271283,Chicago,40.97143457024251,-79.59256149775362,20.396444413115162,True,22,Morning,Thursday,350,79.82118400271283,1.85
session_759,station_10,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,103,17.718756507465322,San Antonio,37.763064646728836,-108.36286736502475,-9.229871741434843,False,20,Evening,Monday,50,17.718756507465322,1.7166666666666666
session_760,station_36,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,28,22.028807793298796,San Diego,36.22537845328496,-109.82282521873341,28.570225206267324,False,18,Evening,Monday,350,22.028807793298796,0.4666666666666667
session_761,station_36,Tesla Model Y,Type 2,2025-04-25 23:10:08,43,13.83197695125007,Dallas,31.20525384967233,-97.2988207891842,31.712184002251142,True,8,Evening,Monday,50,13.83197695125007,0.7166666666666667
session_762,station_11,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,75,65.2941526701014,Chicago,44.93694314161887,-121.26279020696808,25.041305631004626,True,5,Morning,Monday,50,65.2941526701014,1.25
session_763,station_48,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,99,14.813747989374724,San Francisco,27.14585313930307,-119.85861109352868,24.970028888709713,True,0,Morning,Friday,350,14.813747989374724,1.65
session_764,station_18,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,29,55.70392607580312,Dallas,34.06642341645346,-122.28983240037613,18.451313503144736,True,17,Evening,Tuesday,50,55.70392607580312,0.48333333333333334
session_765,station_27,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,26,28.259343697278542,San Francisco,37.53929383624438,-100.68737511701437,19.8343469261353,True,2,Afternoon,Tuesday,150,28.259343697278542,0.43333333333333335
session_766,station_36,Rivian R1T,CCS,2025-04-25 23:10:08,96,68.1220128511711,San Francisco,43.802844452316066,-113.20387730910463,9.05658484215408,False,19,Night,Tuesday,350,68.1220128511711,1.6
session_767,station_5,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,41,44.296047987929676,New York,26.737276727964613,-124.44693628595184,-8.851831312782743,False,14,Night,Saturday,50,44.296047987929676,0.6833333333333333
session_768,station_24,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,117,34.83641170783425,San Francisco,39.56656169461746,-119.05458201616449,34.50718625120211,True,15,Night,Saturday,150,34.83641170783425,1.95
session_769,station_21,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,72,18.37420127732343,Dallas,27.0485164745321,-98.61911642283654,31.374220159090434,False,14,Night,Saturday,350,18.37420127732343,1.2
session_770,station_14,Rivian R1T,CCS,2025-04-25 23:10:08,89,16.87115335342171,Philadelphia,28.626569606838252,-72.84904376997198,10.02573638396873,False,9,Evening,Tuesday,150,16.87115335342171,1.4833333333333334
session_771,station_4,Kia EV6,Type 2,2025-04-25 23:10:08,119,30.472667622170896,New York,43.210433534204455,-77.94098090379424,21.26313684139838,False,2,Night,Friday,50,30.472667622170896,1.9833333333333334
session_772,station_33,Tesla Model 3,Type 2,2025-04-25 23:10:08,71,38.790928835839416,New York,41.20994555204467,-102.3852976402099,4.103027096919519,True,16,Morning,Saturday,150,38.790928835839416,1.1833333333333333
session_773,station_9,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,41,23.803790095436835,Philadelphia,44.613390768088806,-101.23839044397559,14.43949069329453,False,13,Afternoon,Wednesday,150,23.803790095436835,0.6833333333333333
session_774,station_3,Tesla Model 3,Type 2,2025-04-25 23:10:08,85,16.38595046266385,Dallas,37.67610633184424,-118.64021199555283,-5.39234548907023,True,2,Evening,Saturday,350,16.38595046266385,1.4166666666666667
session_775,station_50,Rivian R1T,Type 2,2025-04-25 23:10:08,98,58.85678493449949,San Antonio,28.43808506088097,-90.11093448174427,14.658702190323666,False,11,Evening,Monday,150,58.85678493449949,1.6333333333333333
session_776,station_12,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,113,37.980551219417535,Dallas,30.624306944378866,-96.73536637955365,7.684372124653851,True,22,Afternoon,Friday,50,37.980551219417535,1.8833333333333333
session_777,station_30,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,48,50.79447144826091,Los Angeles,39.343793014105586,-121.28215803990035,-3.927334275795097,False,16,Night,Sunday,50,50.79447144826091,0.8
session_778,station_17,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,95,46.36998612626124,Dallas,31.344233689508336,-92.27086948841071,-0.8759653592668268,False,15,Afternoon,Saturday,350,46.36998612626124,1.5833333333333333
session_779,station_20,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,39,21.761868084378474,San Francisco,30.29440292491045,-124.12310163043189,34.182546883159894,False,15,Evening,Monday,350,21.761868084378474,0.65
session_780,station_34,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,65,59.25106238126573,Los Angeles,39.594415009710254,-79.80710646831129,-1.0048374360674295,False,15,Morning,Sunday,50,59.25106238126573,1.0833333333333333
session_781,station_47,Audi e-tron,CCS,2025-04-25 23:10:08,57,56.40880968492553,San Diego,34.559262094577285,-86.77492467003991,-4.699852612243442,True,20,Afternoon,Saturday,50,56.40880968492553,0.95
session_782,station_7,Kia EV6,CHAdeMO,2025-04-25 23:10:08,35,60.29069835421822,San Diego,34.334784212348836,-78.25206233747149,7.209120576653316,False,14,Night,Wednesday,50,60.29069835421822,0.5833333333333334
session_783,station_8,Tesla Model Y,CCS,2025-04-25 23:10:08,94,32.29468025372007,Houston,40.62207613955458,-110.94792401827772,3.022706646921291,False,18,Night,Monday,150,32.29468025372007,1.5666666666666667
session_784,station_24,Audi e-tron,CCS,2025-04-25 23:10:08,22,37.50531581395872,San Diego,27.731900209388357,-122.75238142041678,-1.5791152299467068,False,20,Afternoon,Wednesday,350,37.50531581395872,0.36666666666666664
session_785,station_41,Audi e-tron,Type 2,2025-04-25 23:10:08,98,70.21129183642518,San Diego,28.05287707856093,-78.50025286449451,-9.47129601654189,False,6,Afternoon,Tuesday,50,70.21129183642518,1.6333333333333333
session_786,station_45,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,51,14.455870861582113,Philadelphia,33.51144242595005,-72.39436758633502,-7.4083001189848545,True,2,Afternoon,Thursday,50,14.455870861582113,0.85
session_787,station_14,Rivian R1T,CCS,2025-04-25 23:10:08,32,34.574217936436675,San Francisco,33.528575486478324,-78.4926410997757,22.145152714748598,False,0,Evening,Wednesday,350,34.574217936436675,0.5333333333333333
session_788,station_15,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,39,26.07677501162069,San Antonio,42.17343999748017,-104.94453779861045,-3.376175356012256,True,18,Afternoon,Saturday,350,26.07677501162069,0.65
session_789,station_43,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,73,66.54774758949647,New York,37.31588672021378,-89.54414703194463,-4.79035580620423,False,6,Night,Friday,150,66.54774758949647,1.2166666666666666
session_790,station_12,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,39,34.807637976688724,San Francisco,38.642437906572376,-79.72790809025456,32.616639423209506,True,16,Morning,Friday,50,34.807637976688724,0.65
session_791,station_50,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,99,71.615683764565,Los Angeles,47.090208030967304,-88.50296457991037,21.037472640615256,True,16,Evening,Saturday,150,71.615683764565,1.65
session_792,station_5,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,92,52.20388352079171,New York,41.02487134081737,-81.37076115372345,-5.1888216841584995,True,23,Night,Tuesday,150,52.20388352079171,1.5333333333333334
session_793,station_19,Tesla Model 3,Type 2,2025-04-25 23:10:08,111,43.095079392797516,San Antonio,36.078306884795666,-111.91649017239094,32.09095846158257,False,19,Afternoon,Friday,350,43.095079392797516,1.85
session_794,station_37,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,29,29.743079789412853,Dallas,35.52145547747636,-77.53427113949644,30.217723218700918,True,13,Morning,Tuesday,150,29.743079789412853,0.48333333333333334
session_795,station_13,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,51,49.809396120246205,Chicago,32.566486522658565,-113.55093935756643,31.026516386887167,True,1,Afternoon,Saturday,50,49.809396120246205,0.85
session_796,station_46,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,70,31.904589327397975,Los Angeles,25.071588142723215,-110.3029378469412,1.3812733874791192,True,22,Evening,Saturday,50,31.904589327397975,1.1666666666666667
session_797,station_48,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,59,59.27680395336544,Dallas,41.38844305076948,-102.54811612686882,-6.177907253856596,False,22,Evening,Sunday,350,59.27680395336544,0.9833333333333333
session_798,station_19,Tesla Model Y,Type 2,2025-04-25 23:10:08,57,42.21597644399662,Houston,47.31995962979519,-98.23814378317513,4.135236578722132,False,10,Afternoon,Tuesday,350,42.21597644399662,0.95
session_799,station_1,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,53,16.63990068448355,Los Angeles,31.729088127127927,-118.07952506196891,22.024230590524766,True,15,Morning,Tuesday,350,16.63990068448355,0.8833333333333333
session_800,station_15,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,96,59.06676852423801,Phoenix,39.469575231548106,-78.1244269902161,19.776783667518796,True,4,Night,Monday,150,59.06676852423801,1.6
session_801,station_44,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,36,28.598670799724612,Dallas,30.363194504314905,-76.93132269080428,13.563789027779926,False,23,Night,Saturday,150,28.598670799724612,0.6
session_802,station_24,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,120,57.4946294486285,Los Angeles,29.46986995747745,-111.09098408417196,11.888503712716815,False,3,Morning,Saturday,50,57.4946294486285,2.0
session_803,station_14,Audi e-tron,CCS,2025-04-25 23:10:08,72,13.43892256514214,Philadelphia,32.73714408501106,-109.8961612622295,14.25804396954003,False,10,Morning,Friday,150,13.43892256514214,1.2
session_804,station_18,Volkswagen ID.4,CCS,2025-04-25 23:10:08,98,21.736436689162737,Los Angeles,31.58943665998407,-79.13163766769897,29.069550680056743,False,20,Evening,Wednesday,50,21.736436689162737,1.6333333333333333
session_805,station_47,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,22,31.31489046386032,Los Angeles,37.63592208566472,-104.35182833542608,11.34826485339661,True,10,Night,Monday,350,31.31489046386032,0.36666666666666664
session_806,station_40,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,100,33.077435023592564,San Francisco,27.047573024966226,-118.18632694438708,30.521398302531168,False,15,Night,Saturday,350,33.077435023592564,1.6666666666666667
session_807,station_37,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,82,21.59165896418476,San Francisco,35.138549876897116,-114.95615034039544,15.128810492304375,False,11,Night,Friday,150,21.59165896418476,1.3666666666666667
session_808,station_39,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,85,34.0562924749822,San Diego,37.36191788865024,-111.00790149684832,8.414913016716966,False,4,Night,Friday,50,34.0562924749822,1.4166666666666667
session_809,station_28,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,92,22.13293766781598,Philadelphia,29.508505765144633,-110.09973535508367,-0.33868770540645876,False,5,Afternoon,Tuesday,150,22.13293766781598,1.5333333333333334
session_810,station_41,Kia EV6,CCS,2025-04-25 23:10:08,85,38.69654094318054,San Francisco,41.82688878051705,-115.48535242883793,16.189330319892875,True,23,Morning,Wednesday,50,38.69654094318054,1.4166666666666667
session_811,station_16,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,99,62.92651019052458,Los Angeles,36.4179703265233,-104.23160960020978,19.7010339664018,False,7,Morning,Monday,50,62.92651019052458,1.65
session_812,station_46,Rivian R1T,CCS,2025-04-25 23:10:08,97,11.197042794775484,Los Angeles,39.75795885978286,-91.18299925408455,1.2625392288905424,False,10,Afternoon,Thursday,350,11.197042794775484,1.6166666666666667
session_813,station_40,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,15,50.725211778857066,Dallas,25.92313774911826,-120.49999414725092,-9.384256714062149,False,10,Afternoon,Sunday,50,50.725211778857066,0.25
session_814,station_8,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,84,31.705325026925763,Dallas,36.41508946497167,-110.63896365806511,13.53259829419789,False,7,Night,Tuesday,50,31.705325026925763,1.4
session_815,station_13,Kia EV6,CCS,2025-04-25 23:10:08,63,75.8270964263147,San Diego,41.41431801912195,-94.80172036314616,29.050388367995502,False,5,Morning,Tuesday,150,75.8270964263147,1.05
session_816,station_29,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,75,15.127888389563104,New York,41.7860985406281,-114.16227254659131,-6.354531964603318,True,17,Evening,Saturday,350,15.127888389563104,1.25
session_817,station_47,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,61,37.73851241309873,Phoenix,31.953794445287667,-80.52462522744192,23.364589633074154,True,20,Morning,Tuesday,150,37.73851241309873,1.0166666666666666
session_818,station_12,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,36,38.46692266916384,New York,47.100084435043314,-119.81487557143042,25.050289648313246,True,20,Evening,Monday,350,38.46692266916384,0.6
session_819,station_32,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,93,21.461439572351267,Los Angeles,25.00155333297375,-111.58837546221469,27.28663690826587,False,13,Evening,Monday,350,21.461439572351267,1.55
session_820,station_46,Nissan Leaf,CCS,2025-04-25 23:10:08,82,46.64863746279569,Philadelphia,32.13779179685561,-120.77635723158659,-8.757212851926635,True,23,Morning,Monday,350,46.64863746279569,1.3666666666666667
session_821,station_25,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,34,39.589954092127165,Houston,33.795105800020025,-116.33562917260468,-9.418151163027146,False,4,Afternoon,Monday,150,39.589954092127165,0.5666666666666667
session_822,station_27,Nissan Leaf,CCS,2025-04-25 23:10:08,48,33.08871469959533,San Diego,30.687714076582186,-104.74279222223537,12.826019332374482,True,0,Night,Saturday,150,33.08871469959533,0.8
session_823,station_4,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,112,59.3981828184212,Houston,34.51790352909564,-85.17789965306537,30.092710614901648,False,13,Morning,Wednesday,350,59.3981828184212,1.8666666666666667
session_824,station_7,Chevy Bolt,CCS,2025-04-25 23:10:08,37,25.315007239344332,Los Angeles,25.33968303671466,-115.5717379183095,-2.137967970476165,True,21,Night,Thursday,50,25.315007239344332,0.6166666666666667
session_825,station_3,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,40,79.9434111322576,Los Angeles,47.00321914182955,-82.97511385708816,-9.406611267658265,True,4,Night,Tuesday,350,79.9434111322576,0.6666666666666666
session_826,station_44,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,34,56.528170098557695,San Francisco,38.28385831680538,-83.13214527571904,30.127093041554232,True,12,Evening,Sunday,50,56.528170098557695,0.5666666666666667
session_827,station_3,Nissan Leaf,CCS,2025-04-25 23:10:08,60,63.22899700173624,Philadelphia,28.605147136044163,-111.43509648153362,-5.006657980483645,False,3,Night,Thursday,50,63.22899700173624,1.0
session_828,station_15,Tesla Model Y,Type 2,2025-04-25 23:10:08,48,74.7775065574662,Philadelphia,45.369619458944925,-89.4170997248923,6.547132586579217,True,11,Night,Sunday,350,74.7775065574662,0.8
session_829,station_42,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,31,39.94192779555507,San Antonio,25.81009662930957,-98.0078465888398,10.84530848240978,False,17,Night,Saturday,350,39.94192779555507,0.5166666666666667
session_830,station_19,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,39,60.94852291447392,Chicago,43.00021818821767,-78.24974158744686,18.47650118869727,True,16,Afternoon,Monday,50,60.94852291447392,0.65
session_831,station_48,Audi e-tron,CCS,2025-04-25 23:10:08,65,18.970081254884136,Phoenix,37.011551044683024,-117.7962556388287,9.9953150156058,False,17,Night,Wednesday,350,18.970081254884136,1.0833333333333333
session_832,station_35,Volkswagen ID.4,CCS,2025-04-25 23:10:08,65,60.475644440678494,San Antonio,36.801855500879356,-108.70968582674112,2.284073247314268,False,22,Evening,Monday,50,60.475644440678494,1.0833333333333333
session_833,station_15,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,99,42.97256847352153,Los Angeles,38.20888325622127,-115.93724683042598,32.73038678571819,False,6,Night,Wednesday,50,42.97256847352153,1.65
session_834,station_28,Volkswagen ID.4,CCS,2025-04-25 23:10:08,17,65.27469947626406,New York,43.87046854018823,-84.2210359954108,18.802269747864568,True,23,Evening,Wednesday,350,65.27469947626406,0.2833333333333333
session_835,station_10,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,20,22.221956367421498,Phoenix,26.01821002672725,-95.51231058273702,31.52741801981451,False,5,Afternoon,Monday,50,22.221956367421498,0.3333333333333333
session_836,station_14,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,19,34.546527419790706,Houston,26.975511839582325,-78.10797463895182,4.684433702665441,True,23,Morning,Friday,150,34.546527419790706,0.31666666666666665
session_837,station_40,Tesla Model Y,Type 2,2025-04-25 23:10:08,110,37.37152793558022,Houston,38.42811667246364,-85.8598734559906,22.64942986085869,False,17,Night,Wednesday,150,37.37152793558022,1.8333333333333333
session_838,station_40,Kia EV6,CHAdeMO,2025-04-25 23:10:08,24,41.008696197887474,San Francisco,39.329260936406854,-97.54140228649469,-5.900982433937701,True,4,Night,Sunday,150,41.008696197887474,0.4
session_839,station_26,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,103,68.31530091741872,Chicago,44.97673937880502,-113.87166402761058,34.495116008075634,False,9,Morning,Saturday,150,68.31530091741872,1.7166666666666666
session_840,station_48,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,93,78.6498875340038,Chicago,25.587061794184283,-86.600797911191,2.0799381247647766,False,12,Night,Thursday,150,78.6498875340038,1.55
session_841,station_24,Volkswagen ID.4,CCS,2025-04-25 23:10:08,37,59.548046804729495,Phoenix,31.403053000013575,-70.08703303844969,-9.570653147992926,True,1,Afternoon,Thursday,350,59.548046804729495,0.6166666666666667
session_842,station_40,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,105,79.80860471993917,San Francisco,25.718630391611395,-86.51320465934228,1.9535323176517565,False,22,Evening,Monday,50,79.80860471993917,1.75
session_843,station_30,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,106,29.022073520498573,Dallas,34.505176698442654,-83.64621204742619,34.43685747525388,True,9,Morning,Tuesday,50,29.022073520498573,1.7666666666666666
session_844,station_46,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,111,47.1718097634915,Houston,43.66985252916837,-109.76827586482099,2.3430127730249684,False,5,Night,Monday,150,47.1718097634915,1.85
session_845,station_31,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,32,20.64818659717718,Los Angeles,44.15305700756282,-92.46839498323708,17.698301503867587,True,11,Evening,Sunday,50,20.64818659717718,0.5333333333333333
session_846,station_11,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,37,53.720857279522384,San Francisco,42.797066647229,-122.30709476572909,16.548569766646335,True,3,Morning,Monday,50,53.720857279522384,0.6166666666666667
session_847,station_50,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,115,74.416837369228,San Diego,39.44177674956349,-72.44702872650456,-5.66492234384116,False,14,Morning,Saturday,50,74.416837369228,1.9166666666666667
session_848,station_8,Volkswagen ID.4,CCS,2025-04-25 23:10:08,37,10.298939690337235,Houston,44.22219691596018,-70.20975842098595,11.758364804654416,True,20,Night,Monday,50,10.298939690337235,0.6166666666666667
session_849,station_50,Kia EV6,CCS,2025-04-25 23:10:08,68,27.186184179420216,Chicago,42.131067838852864,-124.6054237962249,33.62119608265408,True,2,Evening,Monday,350,27.186184179420216,1.1333333333333333
session_850,station_47,Chevy Bolt,CCS,2025-04-25 23:10:08,91,31.43677131237694,San Antonio,29.628794848879927,-98.98238244925281,30.79763141085047,True,14,Morning,Tuesday,50,31.43677131237694,1.5166666666666666
session_851,station_4,Audi e-tron,CCS,2025-04-25 23:10:08,45,43.412197514404504,Houston,27.49368236449003,-96.7467495614425,-4.579163269264825,False,12,Night,Sunday,350,43.412197514404504,0.75
session_852,station_28,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,99,65.629729769651,Los Angeles,34.33361415602102,-104.98926745607974,14.036501028233388,True,14,Evening,Saturday,150,65.629729769651,1.65
session_853,station_13,Rivian R1T,CCS,2025-04-25 23:10:08,117,41.693542246537376,Dallas,43.24035125054796,-99.9858931962405,-6.905036200883279,True,1,Afternoon,Sunday,350,41.693542246537376,1.95
session_854,station_37,Nissan Leaf,Type 2,2025-04-25 23:10:08,53,63.346623176851566,San Diego,46.2794758944671,-77.6052983679351,-6.214274325194518,False,1,Evening,Tuesday,50,63.346623176851566,0.8833333333333333
session_855,station_7,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,74,15.84782753861807,Philadelphia,42.95117390668139,-102.82692646649,-6.215042706554267,True,23,Evening,Tuesday,50,15.84782753861807,1.2333333333333334
session_856,station_10,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,93,22.782146835547024,New York,42.39932040671555,-97.6892915552657,16.43240401852252,True,8,Night,Thursday,50,22.782146835547024,1.55
session_857,station_25,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,116,64.94347637648991,San Diego,36.6431200677335,-102.40448866148695,-4.567217765576285,False,23,Evening,Wednesday,50,64.94347637648991,1.9333333333333333
session_858,station_10,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,83,68.08504886118614,Philadelphia,36.359728472475815,-87.11832339253368,-1.4591158782152451,False,21,Morning,Wednesday,150,68.08504886118614,1.3833333333333333
session_859,station_10,Kia EV6,CHAdeMO,2025-04-25 23:10:08,51,42.26690975194521,Chicago,43.473039895592834,-94.86244798857018,2.5215660488321454,True,16,Morning,Friday,150,42.26690975194521,0.85
session_860,station_39,Tesla Model 3,Type 2,2025-04-25 23:10:08,74,45.42834644660522,Chicago,35.49515204771723,-124.94437860240626,-3.9931191028439628,True,20,Night,Sunday,150,45.42834644660522,1.2333333333333334
session_861,station_34,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,47,58.62280698421017,San Antonio,33.03040423442151,-106.67673013660988,22.57965143369981,True,15,Evening,Saturday,150,58.62280698421017,0.7833333333333333
session_862,station_5,Volkswagen ID.4,CCS,2025-04-25 23:10:08,16,49.0585942821948,Phoenix,39.58017377410157,-78.81219992064061,2.3407248190806413,False,20,Evening,Sunday,50,49.0585942821948,0.26666666666666666
session_863,station_9,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,69,79.16429225265297,Dallas,31.477916229473397,-79.53760392054187,11.991722993948503,True,6,Night,Saturday,350,79.16429225265297,1.15
session_864,station_50,Chevy Bolt,CCS,2025-04-25 23:10:08,113,78.12424346043757,Los Angeles,47.35257626862196,-101.221937057225,8.5065482705552,False,5,Night,Saturday,50,78.12424346043757,1.8833333333333333
session_865,station_12,Kia EV6,CCS,2025-04-25 23:10:08,91,74.82872394139144,New York,25.85970421361954,-86.36423977738944,1.4432471352319585,False,2,Afternoon,Saturday,350,74.82872394139144,1.5166666666666666
